-112.5 -113.541 -109.428 -112.273 -106.88 -113.119 -111.362 -118.151 -119.503 -120.433 -119.755 -120.425 -120.804 -118.166 -117.369 -118.84 -114.602 -110.339 -111.44 -109.251 -110.852 -98.6372 -91.5384 -85.7153 -87.7252 -87.3505 -78.7747 -75.7173 -72.2448 -78.5086 -82.2105 -82.0353 -73.509 -81.5179 -91.1361 -100.527 -113.528 -114.069 -114.336 -121.051 -128.843 -136.566 -136.881 -140.438 -140.996 -143.174 -141.069 -151.781 -157.377 -157.328 -164.126 -163.831 -162.926 -153.298 -152.821 -153.564 -153.879 -153.78 -152.584 -146.113 -144.868 -136.993 -133.896 -133.72 -128.083 -126.511 -127.15 -124.342 -123.993 -126.821 -124.066 -116.966 -115.769 -114.261 -108.848 -113.085 -105.992 -108.078 -110.519 -109.905 -108.038 -107.202 -112.582 -111.613 -103.507 -105.34 -109.343 -115.96 -117.856 -120.298 -125.181 -126.039 -125.42 -129.83 -140.772 -145.525 -156.075 -153.245 -158.329 -157.956 -153.832 -147.942 -144.191 -141.226 -140.302 -147.113 -144.688 -145.808 -141.177 -145.082 -146.085 -144.9 -136.953 -143.625 -139.485 -140.624 -146.224 -150.193 -153.537 -163.911 -171.696 -163.35 -158.064 -159.36 -152.292 -158.977 -159.262 -157.026 -164.167 -152.253 -145.259 -138.222 -130.99 -115.913 -102.6 -91.2331 -84.4047 -77.2746 -78.788 -82.0493 -80.0784 -70.8364 -64.5151 -57.2956 -43.576 -49.1786 -49.4311 -50.4113 -41.6967 -44.6708 -49.8378 -49.3405 -51.4413 -49.2851 -45.1878 -42.4871 -39.8042 -39.5782 -32.3753 -36.6076 -33.6304 -28.7026 -30.2509 -32.5514 -36.6892 -32.4112 -34.69 -35.0855 -36.3366 -32.3837 -34.7245 -35.3769 -37.2907 -47.7312 -53.8178 -62.7666 -74.0891 -65.2113 -66.9165 -68.255 -70.5031 -63.1706 -56.8026 -49.7996 -51.4922 -46.7536 -45.0119 -49.7179 -46.0994 -37.9462 -37.1316 -32.9564 -34.9167 -29.5734 -20.4259 -20.5434 -19.6767 -21.9903 -28.81 -22.3187 -20.2967 -27.013 -26.0915 -33.5897 -40.3193 -45.2737 -42.8794 -48.0498 -58.417 -54.5898 -60.6612 -59.3108 -55.0023 -60.3123 -66.9039 -63.9007 -60.7442 -57.6771 -49.972 -48.75 -43.6535 -52.4902 -57.0462 -51.6837 -49.3424 -57.4725 -64.1335 -65.9383 -66.4151 -60.6409 -61.7706 -71.0598 -72.3057 -84.7374 -96.0233 -99.0004 -105.94 -108.783 -112.468 -110.09 -116.923 -122.255 -120.279 -124.205 -121.095 -129.274 -128.226 -138.023 -149.465 -144.96 -150.044 -147.465 -148.961 -157.584 -158.857 -156.094 -160 
-108.479 -108.189 -110.491 -111.719 -111.768 -112.664 -117.453 -117.765 -117.594 -116.673 -116.398 -118.774 -121.031 -120.094 -120.721 -113.36 -108.897 -108.172 -106.297 -110.258 -106.497 -103.227 -89.2891 -87.9303 -90.8453 -85.1609 -83.3165 -80.2431 -80.8993 -81.8699 -80.2716 -83.8781 -87.3033 -88.8149 -93.9247 -99.771 -107.691 -110.802 -113.229 -123.97 -125.944 -133.128 -138.297 -137.27 -136.764 -138.321 -140.586 -151.644 -154.408 -157.675 -162.972 -160.559 -155.949 -155.108 -151.812 -156.278 -153.593 -148.94 -151.226 -150.022 -145.675 -140.665 -137.167 -135.527 -133.982 -130.467 -130.285 -130.219 -129.163 -124.64 -123.455 -118.257 -117.276 -118.85 -118.489 -113.682 -112.046 -107.494 -112.522 -114.812 -112.492 -110.691 -111.849 -112.013 -107.333 -110.707 -112.343 -115.085 -120.033 -117.629 -118.249 -123.29 -129.534 -131.633 -136.449 -146.579 -154.544 -155.607 -155.882 -153.258 -154.725 -150.828 -146.607 -143.752 -139.63 -146.987 -146.104 -143.908 -141.777 -142.159 -145.525 -144.125 -140.91 -143.246 -141.367 -147.125 -146.861 -148.079 -152.855 -158.851 -164.978 -158.577 -160.107 -161.1 -156.28 -162.294 -158.678 -156.326 -154.932 -148.248 -143.105 -132.479 -126.417 -110.608 -101.567 -95.7148 -90.1069 -79.3643 -77.2007 -83.1711 -82.7107 -76.4792 -63.6307 -56.2597 -55.1094 -47.6778 -47.7063 -49.1446 -44.5912 -49.3288 -43.7824 -46.2857 -45.1995 -44.2611 -46.8824 -43.8393 -41.4664 -41.0745 -37.9107 -36.0525 -33.5729 -31.5894 -28.3429 -36.9942 -38.4834 -35.2172 -33.6327 -36.5135 -33.0293 -35.7955 -33.9918 -33.0879 -38.8852 -47.2896 -53.8969 -56.7391 -64.0275 -62.0502 -64.2652 -66.7745 -62.4503 -61.5209 -57.029 -51.609 -47.8362 -50.7219 -50.9685 -47.1949 -46.7884 -41.455 -38.7794 -32.6442 -32.7773 -30.6373 -25.5608 -20.3856 -21.2632 -23.9925 -28.2901 -20.9323 -18.4828 -24.2603 -29.6274 -33.1021 -39.3892 -43.602 -38.8463 -42.2821 -51.4172 -55.5385 -54.3744 -54.0479 -55.53 -63.598 -66.2429 -60.7427 -59.3563 -51.8104 -51.1828 -46.8013 -52.1875 -56.2 -54.7415 -57.5688 -57.9041 -61.4535 -66.8361 -65.6677 -65.1731 -61.6157 -67.6488 -68.8266 -78.0894 -87.3677 -93.6713 -100.861 -107.741 -107.94 -107.173 -107.959 -113.637 -118.718 -118.53 -123.477 -125.299 -130.964 -129.763 -132.609 -135.163 -139.938 -139.462 -147.273 -149.092 -154.085 -158.171 -157.418 -157.017 
-107.032 -110.569 -112.018 -111.017 -106.98 -113.623 -117.669 -115.558 -120.087 -121.759 -117.089 -119.916 -126.127 -123.195 -120.645 -115.034 -109.806 -111.589 -108.867 -105.221 -107.284 -96.975 -89.5326 -88.1588 -89.9284 -88.919 -82.9974 -83.7949 -81.3226 -78.7006 -85.3073 -90.5339 -88.5481 -96.8724 -100.696 -104.008 -106.665 -108.909 -117.662 -119.517 -122.401 -126.461 -133.122 -135.224 -140.518 -139.245 -139.989 -146.307 -153.982 -154.245 -155.673 -156.863 -153.728 -154.695 -155.982 -155.801 -148.881 -148.65 -142.398 -142.75 -145.013 -147.595 -142.232 -138.366 -139.722 -139.561 -139.547 -132.356 -125.62 -127.006 -118.942 -123.45 -120.035 -117.018 -122.222 -120.626 -113.557 -111.662 -112.543 -111.983 -119.318 -116.721 -111.046 -114.472 -114.37 -117.269 -111.65 -113.598 -120.731 -122.225 -118.773 -122.361 -128.504 -132.277 -140.82 -140.24 -146.821 -148.043 -152.831 -153.658 -149.715 -146.102 -151.312 -144.764 -142.552 -144.431 -148.225 -147.331 -146.868 -145.373 -149.122 -146.731 -139.924 -140.831 -147.943 -149.179 -149.061 -145.021 -146.843 -152.116 -156.171 -158.869 -157.055 -157.362 -162.525 -161.403 -159.873 -154.217 -151.444 -149.155 -139.583 -127.77 -118.803 -110.251 -95.5196 -94.6604 -86.6329 -86.3774 -81.6381 -80.0018 -79.3913 -78.3958 -68.2301 -63.0707 -59.2223 -51.4254 -52.6405 -54.1169 -49.004 -49.2511 -42.4659 -44.8125 -44.7474 -46.0731 -50.1309 -44.8315 -45.2583 -39.0887 -38.6389 -36.4293 -29.822 -30.3439 -29.1526 -33.5333 -41.3792 -36.4798 -38.3105 -35.598 -35.0422 -35.5768 -34.4907 -34.2926 -39.3953 -46.3903 -50.2811 -47.8944 -52.2699 -54.8771 -60.1017 -58.9311 -61.0509 -55.9765 -56.509 -54.246 -50.1578 -51.4814 -46.7865 -43.3443 -38.0935 -38.0524 -37.6448 -37.0352 -34.8902 -31.1236 -22.8775 -23.9422 -27.5446 -25.9506 -26.9417 -26.1088 -20.9259 -28.0912 -30.9452 -35.9957 -37.4884 -40.245 -39.8669 -41.2684 -42.276 -50.799 -50.295 -55.4855 -56.7796 -60.0292 -65.658 -58.0876 -56.059 -56.5173 -51.1236 -53.0696 -51.4383 -55.5072 -57.5899 -54.5251 -53.9648 -61.5414 -63.1489 -64.0954 -56.337 -61.2755 -65.8983 -70.5121 -79.5947 -85.093 -89.0632 -92.0951 -101.912 -105.758 -107.482 -104.805 -105.619 -110.963 -118.043 -124.715 -128.402 -131.581 -131.972 -130.181 -132.496 -131.717 -130.945 -140.219 -144.526 -146.988 -148.925 -153.257 -152.604 
-110.887 -114.579 -113.71 -109.543 -110.904 -114.896 -116.569 -121.023 -116.481 -118.115 -119.795 -120.568 -120.503 -120.583 -115.142 -110.234 -103.839 -104.894 -101.673 -101.478 -103.718 -95.6205 -87.9922 -87.8321 -90.6502 -84.6485 -87.1387 -81.482 -79.3305 -78.1776 -86.3099 -89.33 -96.9849 -96.9463 -100.961 -108.291 -110.344 -112.685 -108.671 -110.992 -116.733 -125.415 -126.685 -131.355 -134.716 -139.067 -142.844 -144.79 -144.731 -148.585 -148.883 -153.992 -150.243 -151.829 -153.318 -152.777 -150.612 -144.334 -140.94 -144.836 -147.268 -148.462 -145.935 -147.251 -147.739 -140.746 -137.813 -133.887 -132.797 -130.298 -128.361 -124.081 -122.063 -121.277 -122.193 -123.909 -122.596 -115.793 -116.52 -116.33 -117.885 -113.041 -113.423 -118.481 -114.684 -118.493 -118.836 -115.299 -121.054 -119.283 -117.823 -124.511 -126.577 -134.242 -136.838 -135.724 -141.997 -146.198 -145.723 -152.736 -148.045 -146.255 -147.812 -142.658 -143.78 -144.07 -145.912 -148.8 -147.809 -149.584 -147.029 -147.661 -146.13 -146.522 -145.48 -144.518 -143.893 -146.149 -149.364 -147.816 -155.219 -151.796 -150.694 -152.726 -157.336 -157.724 -157.516 -150.746 -150.339 -145.015 -131.422 -122.195 -118.209 -108.311 -94.5574 -87.9858 -83.1443 -82.6499 -81.4741 -82.6575 -81.625 -74.2583 -74.6107 -67.8095 -63.6407 -58.645 -56.0242 -51.0633 -46.9997 -42.1992 -42.8624 -42.8583 -46.0034 -44.2394 -43.2641 -46.7961 -44.9984 -37.473 -31.308 -29.3288 -31.8878 -33.0951 -32.6523 -37.7208 -42.0872 -39.0812 -35.9994 -35.2664 -33.9361 -34.9998 -32.6837 -32.7845 -37.6202 -43.2668 -42.4061 -44.9238 -43.6804 -50.4151 -53.638 -57.9974 -58.1957 -55.1776 -52.5291 -50.9437 -54.6435 -47.9067 -46.1774 -42.8246 -39.2089 -39.2792 -38.9488 -35.3493 -32.9935 -28.6295 -27.4643 -26.3312 -28.2612 -26.0849 -23.9979 -23.7604 -21.2847 -24.5107 -24.3069 -27.9841 -34.9444 -38.3482 -39.8122 -41.1056 -41.8174 -50.6715 -52.706 -53.9685 -62.7703 -63.2158 -63.1945 -60.3956 -58.4114 -57.9414 -57.6158 -54.6942 -55.0522 -57.4097 -55.0771 -54.7622 -53.6367 -59.6815 -63.6152 -57.8308 -56.371 -61.4034 -66.6673 -69.8603 -72.8479 -82.0628 -90.1585 -91.6157 -100.866 -104.022 -102.079 -105.925 -105.822 -111.064 -114.542 -124.829 -128.505 -124.48 -123.949 -123.951 -129.146 -127.144 -127.966 -132.955 -133.675 -137.98 -144.294 -142.208 -148.827 
-116.301 -116.288 -115.199 -111.39 -111.284 -113.32 -123.347 -123.649 -120.552 -120.731 -115.339 -120.342 -121.89 -116.657 -110.475 -106.979 -100.925 -98.6647 -93.5838 -99.6464 -96.6337 -97.3877 -90.554 -85.5798 -87.5556 -89.1065 -85.8771 -83.2677 -75.8831 -84.1813 -84.9649 -92.6809 -99.1086 -102.24 -102.781 -103.709 -109.166 -105.46 -105.525 -108.31 -110.254 -113.558 -121.266 -128.211 -138.278 -138.628 -142.81 -138.399 -136.593 -138.993 -141.394 -148.526 -152.232 -149.211 -147.66 -148.855 -143.819 -147.592 -141.63 -143.777 -149.999 -152.873 -151.274 -145.407 -148.47 -146.148 -137.223 -137.684 -136.052 -133.447 -125.964 -128.321 -125.143 -127.206 -125.017 -123.924 -128.141 -123.475 -121.872 -119.52 -122.395 -119.606 -113.258 -114.256 -120.484 -121.922 -123.205 -117.38 -114.44 -119.096 -119.076 -120.805 -123.467 -134.677 -133.824 -132.931 -132.852 -141.854 -146.2 -146.472 -150.02 -143.586 -142.041 -144.121 -143.101 -151.704 -154.275 -150.53 -154.204 -148.396 -148.294 -143.555 -141.733 -147.244 -143.851 -145.414 -143.61 -144.714 -144.015 -145.184 -150.476 -147.684 -149.572 -149.517 -153.476 -150.433 -150.151 -145.941 -142.429 -136.996 -132.597 -125.348 -109.672 -106.865 -98.897 -94.2321 -84.1389 -83.4615 -83.2136 -79.6178 -83.1898 -78.8697 -73.0729 -75.8079 -69.9515 -65.1802 -64.7929 -50.8454 -41.7741 -41.5924 -47.7323 -48.0229 -48.5148 -42.8072 -41.938 -42.271 -35.8508 -37.1596 -26.3379 -27.7449 -26.1705 -28.3914 -32.6197 -35.826 -37.8359 -35.6155 -38.3426 -36.5147 -29.3702 -34.2258 -30.7435 -31.2103 -35.7955 -35.089 -34.1978 -37.484 -37.6177 -44.361 -42.993 -51.3387 -54.5986 -55.1369 -48.5517 -46.7758 -55.255 -50.8303 -44.147 -37.7852 -36.7907 -39.7054 -41.0861 -35.394 -32.4958 -33.8633 -33.998 -32.6247 -26.8422 -29.2283 -27.426 -21.0666 -18.5299 -21.2149 -19.7252 -23.2919 -29.4106 -33.1124 -34.4473 -43.6571 -47.3753 -51.0247 -56.4979 -58.3286 -65.8514 -59.0106 -60.9204 -67.6836 -70.5156 -59.8693 -57.5693 -54.02 -55.6007 -58.3453 -56.6364 -55.9451 -60.449 -58.3204 -64.2083 -56.5409 -56.4591 -59.3973 -60.9816 -70.8765 -73.119 -80.0034 -87.6921 -88.8663 -91.6011 -98.2938 -100.175 -99.2805 -101.898 -105.007 -112.758 -117.203 -126.718 -126.355 -123.158 -122.495 -122.031 -121.885 -122.952 -130.471 -126.85 -132.804 -134.36 -141.434 -141.62 
-109.228 -110.698 -108.616 -112.273 -109.143 -115.477 -119.344 -120.386 -122.562 -122.523 -121.832 -121.441 -122.691 -113.375 -109.555 -103.541 -102.71 -98.9103 -95.9791 -99.7346 -97.6522 -96.8467 -91.4935 -90.2316 -90.7487 -91.1895 -83.6669 -80.8463 -80.448 -85.0636 -85.0284 -94.1228 -99.5483 -98.5543 -99.3455 -101.144 -104.964 -106.49 -108.388 -109.819 -107.059 -112.065 -117.533 -127.731 -131.978 -137.862 -139.745 -133.515 -136.705 -138.079 -139.119 -146.792 -152.401 -152.276 -147.648 -143.398 -145.55 -147.49 -148.517 -151.737 -155.144 -153.84 -149.531 -146.812 -148.381 -146.278 -148.123 -144.031 -141.384 -134.929 -131.884 -134.744 -135.039 -132.058 -131.987 -128.981 -128.235 -131.139 -128.148 -126.314 -119.575 -118.159 -114.681 -118.044 -124.899 -121.852 -120.188 -123.276 -120.148 -123.889 -128.211 -127.281 -125.414 -133.93 -137.387 -132.218 -135.635 -138.663 -142.996 -144.847 -145.916 -145.923 -145.589 -142.745 -147.267 -152.432 -150.309 -152.453 -152.425 -146.067 -150.53 -147.035 -143.778 -145.604 -144.924 -142.52 -144.611 -146.603 -147.282 -144.518 -144.18 -146.048 -141.495 -141.989 -147.168 -146.317 -142.99 -143.485 -140.726 -135.707 -128.524 -122.618 -112.104 -105.1 -99.2896 -93.8795 -87.89 -87.193 -85.5869 -84.1779 -84.1744 -81.7606 -81.8111 -77.6302 -70.7653 -67.4836 -62.1047 -55.3425 -50.7468 -48.2135 -53.7938 -51.9204 -50.4125 -46.7368 -42.6938 -43.8903 -37.3646 -35.8838 -33.3873 -27.3157 -30.1224 -28.0748 -31.2924 -30.2556 -31.1454 -34.2056 -30.9988 -28.7689 -23.6553 -29.6102 -29.7262 -34.1957 -34.1073 -33.6424 -30.997 -34.4146 -30.0592 -35.3047 -38.7286 -49.1568 -51.1285 -47.6045 -46.4029 -45.9024 -45.0818 -44.1375 -45.3442 -38.3402 -34.5684 -35.1192 -32.8498 -33.2536 -37.6438 -38.1985 -36.4014 -31.148 -32.5499 -27.7301 -26.6738 -25.8163 -23.7073 -22.0938 -21.0791 -25.9433 -33.2418 -31.9181 -34.8836 -43.1746 -47.582 -50.6195 -50.0026 -57.6053 -57.491 -57.0162 -60.2953 -65.6575 -66.4928 -64.7168 -57.0335 -56.7413 -56.88 -63.2778 -62.6932 -63.0466 -67.4679 -60.5131 -58.0972 -59.9971 -59.0868 -61.3333 -65.1725 -67.0613 -74.2243 -80.0322 -80.9499 -87.1445 -89.1332 -92.8097 -93.6156 -94.1479 -96.8219 -106.489 -110.672 -112.121 -121.997 -121.626 -120.509 -120.537 -124.39 -122.569 -125.216 -126.032 -125.805 -133.394 -133.471 -137.654 -137.599 
-109.363 -102.106 -100.71 -102.985 -111.242 -113.941 -117.862 -117.163 -119.783 -119.011 -124.523 -122.763 -119.139 -118.66 -110.066 -105.079 -100.158 -98.4491 -95.0371 -100.04 -100.134 -98.7417 -94.584 -95.4103 -89.9074 -90.8739 -87.1071 -85.4289 -86.8498 -85.3163 -85.0967 -88.4474 -94.6847 -97.8678 -95.511 -103.816 -101.837 -105.877 -105.779 -107.101 -109.192 -115.674 -118.356 -122.146 -128.761 -128.909 -136.726 -128.776 -131.48 -131.75 -133.258 -139.168 -147.343 -150.139 -148.017 -149.248 -146.733 -149.372 -146.359 -150.537 -156.169 -150.485 -146.957 -144.939 -143.135 -147.739 -149.737 -142.77 -142.149 -140.081 -137.835 -139.864 -137.4 -139.808 -137.019 -134.283 -132.445 -129.106 -130.223 -127.377 -124.066 -121.603 -116.268 -120.889 -124.297 -121.475 -119.118 -122.03 -128.577 -132.265 -130.42 -127.569 -131.44 -132.868 -138.157 -136.161 -135.155 -139.343 -148.82 -149.339 -147.595 -145.474 -144.491 -145.629 -152.006 -149.542 -148.317 -147.548 -147.842 -150.436 -148.393 -144.183 -141.196 -145.95 -145.437 -144.674 -141.75 -143.476 -148.969 -145.155 -145.118 -144.753 -141.157 -139.681 -135.777 -137.303 -142.057 -138.246 -134.125 -129.935 -132.613 -121.543 -114.831 -107.11 -96.8463 -94.7549 -91.8296 -92.6254 -93.8527 -84.5306 -86.0469 -80.6327 -85.0372 -77.8326 -67.8438 -67.3776 -67.9552 -62.8871 -60.5498 -56.7761 -52.0847 -51.9209 -47.9316 -48.8415 -44.6044 -39.565 -40.9887 -39.2869 -30.1575 -34.2627 -36.4928 -31.6732 -31.7837 -31.633 -33.2461 -35.3739 -33.183 -25.4372 -21.792 -24.7788 -32.7289 -28.7419 -30.3594 -26.9223 -33.3036 -30.6002 -27.3631 -33.3014 -42.0752 -46.1281 -43.5628 -41.5738 -45.8364 -45.7298 -42.0356 -44.666 -41.3545 -37.8926 -36.3971 -33.5518 -30.0091 -31.6245 -39.3194 -39.4064 -34.9536 -29.8676 -34.7357 -34.7294 -33.7917 -30.7365 -25.04 -21.4583 -24.9276 -29.9583 -34.7337 -33.9399 -39.1289 -44.7213 -40.4806 -41.9153 -45.0313 -48.2045 -56.951 -60.7489 -57.4348 -62.9424 -61.1228 -63.2536 -58.8501 -58.7224 -60.2737 -61.6438 -69.7912 -67.7401 -70.6384 -65.7807 -61.8289 -59.0701 -58.8621 -62.2168 -63.3973 -70.0186 -69.2248 -70.7882 -77.6088 -84.218 -84.3685 -90.5575 -88.0914 -94.4679 -96.9319 -101.143 -104.927 -108.309 -118.694 -118.836 -114.126 -116.973 -120.701 -114.117 -118.35 -126.969 -130.038 -133.168 -137.761 -135.799 -143.572 
-103.274 -101.66 -99.3706 -102.179 -105.282 -110.116 -117.926 -124.169 -124.531 -119.873 -119.292 -121.229 -116.286 -117.292 -113.629 -110.355 -104.932 -102.279 -97.9361 -96.2727 -99.3776 -95.6376 -94.1153 -97.3271 -94.0889 -91.9424 -96.393 -93.0021 -88.9484 -90.9538 -88.4586 -89.6291 -93.0336 -98.4585 -103.818 -105.506 -103.855 -105.748 -105.829 -103.765 -104.933 -111.056 -116.216 -124.087 -123.315 -125.382 -130.977 -128.151 -131.482 -133.472 -132.018 -135.979 -145.795 -149.57 -149.031 -146.818 -143.59 -147.01 -152.579 -155.802 -158.267 -156.39 -149.914 -144.829 -145.672 -142.365 -141.033 -140.493 -139.672 -142.061 -136.321 -134.253 -136.211 -141.184 -141.403 -135.796 -131.59 -131.598 -129.736 -127.078 -124.199 -119.241 -116.641 -117.638 -123.744 -121.701 -124.203 -121.564 -127.509 -132.166 -128.522 -131.03 -131.49 -138.297 -139.268 -136.832 -139.529 -147.523 -148.631 -146.502 -151.131 -149.369 -149.782 -149.057 -151.268 -147.392 -146.438 -149.801 -151.319 -150.766 -151.531 -150.002 -148.902 -148.517 -148.431 -145.638 -140.92 -142.215 -144.011 -151.909 -148.314 -149.428 -139.888 -137.976 -134.975 -140.135 -136.238 -135.298 -134.34 -132.367 -124.779 -119.305 -119.602 -110.901 -102.404 -99.0523 -97.697 -91.8412 -89.6193 -88.2037 -90.9468 -84.6062 -84.7647 -80.0581 -73.4496 -67.4457 -66.2953 -68.3099 -64.5709 -55.9038 -50.0325 -46.0032 -42.5185 -41.4781 -41.7809 -43.8486 -43.0848 -40.2216 -35.3271 -33.9503 -30.7652 -32.9297 -30.3232 -32.6169 -37.3542 -33.0963 -28.4854 -23.638 -19.5626 -21.8351 -21.2748 -24.3822 -29.0625 -25.4561 -29.2025 -29.1465 -29.1767 -29.6805 -35.8974 -37.5381 -37.7028 -43.7545 -41.7591 -43.8164 -46.2419 -42.3063 -39.5153 -33.9561 -36.3317 -28.8757 -34.2382 -35.4863 -36.5471 -39.2164 -40.3367 -33.4009 -29.0159 -28.8059 -29.5676 -29.3155 -27.4479 -25.4946 -29.6106 -34.8375 -33.6974 -38.9612 -39.7145 -43.3126 -43.4479 -37.6194 -38.1306 -45.41 -51.0076 -58.0439 -60.4172 -58.5722 -57.2825 -60.7126 -60.1787 -62.3737 -62.7816 -67.239 -74.1952 -72.5082 -74.5074 -64.8139 -61.5134 -56.9627 -58.8506 -59.7938 -59.9262 -65.4711 -66.0066 -70.75 -75.5692 -78.4635 -86.4895 -87.0645 -86.2287 -85.6073 -95.5022 -92.5696 -99.6708 -105.108 -109.303 -110.698 -114.235 -108.721 -110.737 -109.464 -116.554 -121.43 -125.522 -128.585 -135.122 -137.761 -140.06 
-91.1479 -93.0039 -94.4558 -103.608 -104.592 -107.259 -121.232 -123.372 -130.036 -120.104 -118.09 -118.857 -118.14 -118.073 -111.472 -108.748 -109.829 -105.939 -95.8716 -94.7703 -94.3522 -95.5513 -93.4798 -99.5331 -97.0263 -99.9218 -100.275 -96.6514 -85.749 -87.2231 -91.5042 -90.7635 -89.0575 -96.8708 -101.944 -106.005 -107.963 -107.138 -104.979 -101.537 -103.484 -107.401 -115.02 -122.061 -119.748 -123.833 -123.753 -126.681 -130.694 -130.698 -132.822 -133.895 -140.086 -148.708 -150.197 -152.768 -147.351 -148.56 -152.011 -155.454 -160.599 -151.967 -148.132 -151.221 -147.031 -145.322 -139.911 -139.476 -145.249 -139.15 -136.008 -134.54 -135.206 -139.159 -142.781 -136.987 -132.459 -130.967 -130.351 -129.571 -121.843 -119.176 -119.811 -116.095 -120.834 -125.084 -124.076 -123.483 -125.141 -128.691 -130.826 -135.891 -139.807 -138.672 -141.197 -138.079 -142.106 -142.406 -150.917 -147.262 -150.094 -149.443 -146.009 -145.601 -150.526 -144.966 -145.265 -147.866 -146.82 -151.031 -153.462 -149.764 -153.304 -150.055 -148.498 -143.437 -145.039 -142.904 -147.108 -149.922 -154.261 -146.994 -141.951 -140.086 -132.713 -139.219 -134.769 -133.65 -134.35 -124.535 -121.224 -120.353 -119.363 -115.533 -109.973 -105.642 -101.062 -95.9671 -89.4512 -89.9051 -95.9481 -89.4637 -86.0079 -79.1436 -72.5133 -70.4826 -71.9753 -65.3017 -63.7767 -58.0977 -53.5982 -50.5041 -44.8616 -42.0196 -37.3449 -39.7908 -43.9309 -39.8846 -31.3461 -36.153 -34.6078 -34.3405 -31.5747 -30.1499 -35.9945 -27.2636 -21.2838 -23.3627 -17.0752 -20.8683 -18.6369 -23.7058 -22.6547 -19.9145 -22.053 -23.6078 -19.7076 -23.6962 -33.5345 -29.4356 -34.7859 -41.2853 -40.0234 -41.8607 -43.4119 -37.1581 -39.074 -34.487 -33.0051 -27.8203 -30.8591 -38.7106 -40.9963 -41.721 -39.4649 -32.5172 -31.4527 -26.4864 -29.7067 -26.6423 -34.8134 -30.9985 -31.0515 -37.7827 -39.6547 -42.5922 -41.5661 -45.2168 -40.3519 -43.1422 -39.5338 -45.377 -53.6736 -59.7067 -61.8326 -61.1579 -62.1198 -62.3678 -61.0621 -68.3018 -72.3538 -73.7268 -78.7166 -77.347 -76.3674 -62.3958 -56.9673 -59.5683 -55.9776 -61.1861 -58.8068 -60.3693 -57.5149 -68.0585 -77.2813 -74.8008 -82.6641 -85.0278 -79.8888 -83.9892 -91.9801 -92.9078 -89.6846 -100.595 -102.71 -105.446 -110.609 -103.391 -104.215 -108.463 -109.511 -116.855 -125.842 -126.571 -129.074 -128.514 -133.48 
-96.2354 -95.5614 -94.976 -101.483 -104.946 -105.73 -118.771 -121.703 -126.58 -124.291 -123.961 -119.797 -115.605 -115.188 -117.451 -113.079 -111.126 -106.033 -101.395 -100.197 -101.386 -99.4969 -103.794 -102.535 -100.285 -105.419 -103.94 -99.5104 -97.6371 -93.4739 -95.7673 -95.6038 -97.2253 -101.981 -103.412 -108.15 -103.934 -104.839 -101.026 -104.731 -107.749 -112.072 -117.328 -123.449 -124.47 -124.624 -130.944 -127.781 -128.435 -130.981 -130.97 -135.219 -138.896 -142.8 -152.308 -151.484 -150.706 -146.193 -148.308 -150.663 -150.036 -151.426 -155.535 -153.017 -145.465 -144.368 -142.822 -140.928 -141.788 -143.632 -141.875 -136.499 -138.172 -143.706 -142.238 -135.694 -131.384 -131.744 -133.348 -126.983 -125.789 -122.964 -120.466 -120.255 -119.826 -119.109 -125.359 -122.237 -126.51 -134.548 -133.162 -142.052 -144.469 -143.305 -141.291 -145.271 -145.245 -142.475 -145.079 -146.709 -150.049 -146.361 -144.978 -150.667 -147.749 -149.014 -151.176 -151.099 -153.203 -149.27 -153.868 -151.421 -154.527 -149.445 -147.419 -141.273 -139.171 -141.364 -146.661 -142.45 -144.448 -140.509 -140.49 -134.002 -133.259 -134.341 -131.596 -130.335 -123.823 -123.899 -117.033 -116.341 -115.691 -110.323 -107.113 -101.67 -100.635 -92.9887 -89.348 -87.3874 -90.1252 -87.7912 -82.6408 -70.8398 -65.9204 -66.1903 -66.1224 -67.8019 -64.3561 -53.7838 -49.5615 -46.2874 -44.4139 -41.1965 -40.393 -34.952 -37.9495 -30.947 -33.7526 -30.3971 -31.54 -29.1152 -26.6623 -28.7869 -27.8959 -26.2921 -24.6993 -24.6028 -24.4981 -18.0093 -21.701 -20.4716 -19.9167 -23.1961 -25.5339 -20.7838 -22.6276 -25.1075 -23.7334 -25.4337 -30.9682 -31.9619 -30.0315 -29.2294 -33.7387 -33.1272 -38.5833 -36.4799 -31.2232 -33.4611 -31.0194 -35.6259 -39.5034 -39.2897 -36.6021 -34.1236 -31.1792 -27.2464 -31.6811 -27.8058 -30.0219 -30.8078 -32.0642 -36.9094 -35.7081 -37.0938 -39.6818 -44.3706 -42.3013 -43.95 -44.7539 -45.4788 -47.5738 -54.315 -58.9683 -58.4534 -59.484 -60.2481 -58.7281 -64.0203 -72.0465 -74.0095 -74.6224 -72.509 -71.1352 -63.6142 -58.3629 -60.7535 -58.9048 -60.5749 -60.3924 -67.1442 -69.7418 -71.8643 -71.7901 -75.562 -73.4265 -75.2693 -82.4032 -87.0064 -92.6052 -91.0029 -91.8701 -92.85 -100.611 -103.398 -100.242 -103.417 -101.814 -103.354 -104.714 -113.531 -115.76 -119.432 -118.456 -121.659 -124.452 
